example_id,method,degradation_type,mse,mae,psnr,ssim_simple,edge_similarity,masked_mae,outside_mask_mae,input_mae,input_psnr,high_frequency_ratio
example_00101,conditional_ddpm_50_steps,grain,0.02703213505446911,0.15336555242538452,15.681196514616238,0.8634349788279045,0.3294460641399417,0.15336555242538452,nan,0.05458002910017967,23.382662742101587,1.5133918331319731
example_00102,conditional_ddpm_50_steps,blur_contrast,0.03759872540831566,0.1829216629266739,14.248268773467457,0.8275917884838113,0.207166392092257,0.1829216629266739,nan,0.08284839987754822,20.80237440780959,0.78859234779745
example_00103,conditional_ddpm_50_steps,scratch_dust,0.008557796478271484,0.06406896561384201,20.676380461314338,0.9505830173993388,0.26113467656415695,0.13208211958408356,0.05341445282101631,0.0349123477935791,22.86039857252613,1.4330377327110595
example_00104,conditional_ddpm_50_steps,grain,0.012342664413154125,0.09806627035140991,19.085910789555033,0.9448366699979146,0.27162867344136227,0.09806627035140991,nan,0.055002011358737946,23.34046118790664,1.6192191051493643
example_00105,conditional_ddpm_50_steps,blur_contrast,0.024771492928266525,0.1435317099094391,16.060478185667815,0.902798297027654,0.18545113955666562,0.1435317099094391,nan,0.09214489907026291,20.033845686135425,0.874166839482497
example_00106,conditional_ddpm_50_steps,scratch_dust,0.01915094628930092,0.10685030370950699,17.17809761744022,0.9019334231605627,0.2472606002858504,0.18580308556556702,0.09379351884126663,0.04137944430112839,20.084804074300777,1.4729961341558087
example_00107,conditional_ddpm_50_steps,grain,0.007442136760801077,0.07003963738679886,21.283023534067297,0.9571642956156625,0.25738585496866606,0.07003963738679886,nan,0.05497472360730171,23.280547112915517,1.6196602043599588
example_00108,conditional_ddpm_50_steps,blur_contrast,0.009813694283366203,0.08332639187574387,20.081674753050834,0.9349188333989599,0.18948824343015214,0.08332639187574387,nan,0.0927114486694336,19.93874143695357,0.9180117316644036
example_00109,conditional_ddpm_50_steps,scratch_dust,0.032848671078681946,0.14684173464775085,14.834821955066227,0.8502909609880416,0.24377004687885517,0.2632698714733124,0.1202208548784256,0.05286027491092682,18.142460367522762,1.5473625965518727
example_00110,conditional_ddpm_50_steps,grain,0.006368475966155529,0.0633343905210495,21.959644858246875,0.9651554459432461,0.2898158179848321,0.0633343905210495,nan,0.05478731170296669,23.32984134591662,1.5866466892747344
example_00111,conditional_ddpm_50_steps,blur_contrast,0.025518260896205902,0.1434130072593689,15.931489266952887,0.8876051603545009,0.21279900590245418,0.1434130072593689,nan,0.08809766173362732,20.353501388466285,0.8739023242513348
example_00112,conditional_ddpm_50_steps,scratch_dust,0.020991509780287743,0.10274752974510193,16.779563243681668,0.9185383658755961,0.1264737406216506,0.17122894525527954,0.09675171971321106,0.029576918110251427,24.131733224558637,2.313831702407349
example_00113,conditional_ddpm_50_steps,grain,0.006138994358479977,0.0562739335000515,22.119027657208825,0.976091773741704,0.1501934576151952,0.0562739335000515,nan,0.05149930715560913,23.614364977978624,2.5372855896950246
example_00114,conditional_ddpm_50_steps,blur_contrast,0.01725952886044979,0.11642013490200043,17.629710635512577,0.915333052826259,0.06670087224217547,0.11642013490200043,nan,0.10743647813796997,19.15047551835058,1.6210282460368821
example_00115,conditional_ddpm_50_steps,scratch_dust,0.011574886739253998,0.0691334456205368,19.364832498787056,0.9305630126299061,0.2447163515016685,0.16652323305606842,0.051014743745326996,0.04652171581983566,19.22920422159709,1.6411816199284681
example_00116,conditional_ddpm_50_steps,grain,0.007024029269814491,0.0685022696852684,21.53413687350753,0.9655136438672319,0.2744314689612784,0.0685022696852684,nan,0.05489717051386833,23.25616430845278,1.7184676103159033
